Year,City,Sport,Discipline,Athlete,Location,Gender,Event,Medal
1984,Los Angeles,Rowing,Rowing, Elizabeth Ann beard,USA,Women,Eight With Coxswain (8+),Gold
1984,Los Angeles,Rowing,Rowing, Caroll Ann bower,USA,Women,Eight With Coxswain (8+),Gold
1984,Los Angeles,Rowing,Rowing, Jeanne Ann flanagan,USA,Women,Eight With Coxswain (8+),Gold
1984,Los Angeles,Rowing,Rowing, Carolyn Brand graves,USA,Women,Eight With Coxswain (8+),Gold
1984,Los Angeles,Rowing,Rowing, Kathryn Elliott keeler,USA,Women,Eight With Coxswain (8+),Gold
1984,Los Angeles,Rowing,Rowing, Harriet Morris metcalf,USA,Women,Eight With Coxswain (8+),Gold
1984,Los Angeles,Rowing,Rowing, Kristine Lee norelius,USA,Women,Eight With Coxswain (8+),Gold
1984,Los Angeles,Rowing,Rowing, Shyril o'steen,USA,Women,Eight With Coxswain (8+),Gold
1984,Los Angeles,Rowing,Rowing, Kristen Joy thorssness,USA,Women,Eight With Coxswain (8+),Gold
1984,Los Angeles,Rowing,Rowing, Mihaela armasescu,Romania,Women,Eight With Coxswain (8+),Silver
1984,Los Angeles,Rowing,Rowing, Doina Lilian balan-snep,Romania,Women,Eight With Coxswain (8+),Silver
1984,Los Angeles,Rowing,Rowing, Adriana bazon,Romania,Women,Eight With Coxswain (8+),Silver
1984,Los Angeles,Rowing,Rowing, Camelia diaconescu,Romania,Women,Eight With Coxswain (8+),Silver
1984,Los Angeles,Rowing,Rowing, Viorica ioja,Romania,Women,Eight With Coxswain (8+),Silver
1984,Los Angeles,Rowing,Rowing, Aneta mihaly,Romania,Women,Eight With Coxswain (8+),Silver
1984,Los Angeles,Rowing,Rowing, Aurora plesca,Romania,Women,Eight With Coxswain (8+),Silver
1984,Los Angeles,Rowing,Rowing, Lucia sauca,Romania,Women,Eight With Coxswain (8+),Silver
1984,Los Angeles,Rowing,Rowing, Marioara trasca,Romania,Women,Eight With Coxswain (8+),Silver
1984,Los Angeles,Rowing,Rowing, Karen brancourt-pollock,Australia,Women,Four-Oared Shell With Coxswain (4-),Bronze
1984,Los Angeles,Rowing,Rowing, Susan chapman-popa,Australia,Women,Four-Oared Shell With Coxswain (4-),Bronze
1984,Los Angeles,Rowing,Rowing, Margot foster,Australia,Women,Four-Oared Shell With Coxswain (4-),Bronze
1984,Los Angeles,Rowing,Rowing, Robyn grey-gardner,Australia,Women,Four-Oared Shell With Coxswain (4-),Bronze
1984,Los Angeles,Rowing,Rowing, Susan lee,Australia,Women,Four-Oared Shell With Coxswain (4-),Bronze
1984,Los Angeles,Rowing,Rowing, Chira apostol,Romania,Women,Four-Oared Shell With Coxswain (4-),Gold
1984,Los Angeles,Rowing,Rowing, Olga homeghi-bularda,Romania,Women,Four-Oared Shell With Coxswain (4-),Gold
1984,Los Angeles,Rowing,Rowing, Viorica ioja,Romania,Women,Four-Oared Shell With Coxswain (4-),Gold
1984,Los Angeles,Rowing,Rowing, Florica lavric,Romania,Women,Four-Oared Shell With Coxswain (4-),Gold
1984,Los Angeles,Rowing,Rowing, Maria tanasa-fricioiu,Romania,Women,Four-Oared Shell With Coxswain (4-),Gold
1984,Los Angeles,Rowing,Rowing, Barbara armbrust,Canada,Women,Four-Oared Shell With Coxswain (4-),Silver
1984,Los Angeles,Rowing,Rowing, Marilyn brain,Canada,Women,Four-Oared Shell With Coxswain (4-),Silver
1984,Los Angeles,Rowing,Rowing, Angela schneider,Canada,Women,Four-Oared Shell With Coxswain (4-),Silver
1984,Los Angeles,Rowing,Rowing, Lesley Allison thompson,Canada,Women,Four-Oared Shell With Coxswain (4-),Silver
1984,Los Angeles,Rowing,Rowing, Jane tregunno,Canada,Women,Four-Oared Shell With Coxswain (4-),Silver
1984,Los Angeles,Rowing,Rowing, Ellen becker,Germany,Women,Pair Without Coxswain (2-),Bronze
1984,Los Angeles,Rowing,Rowing, Iris volkner,Germany,Women,Pair Without Coxswain (2-),Bronze
1984,Los Angeles,Rowing,Rowing, Elena oprea-horvat,Romania,Women,Pair Without Coxswain (2-),Gold
1984,Los Angeles,Rowing,Rowing, Rodica puscatu-arba,Romania,Women,Pair Without Coxswain (2-),Gold
1984,Los Angeles,Rowing,Rowing, Elizabeth craig,Canada,Women,Pair Without Coxswain (2-),Silver
1984,Los Angeles,Rowing,Rowing, Patricia smith,Canada,Women,Pair Without Coxswain (2-),Silver
1984,Los Angeles,Rowing,Rowing, Hanne Mandsfeldt eriksen,Denmark,Women,Quadruple Sculls With Coxswain (4X),Bronze
1984,Los Angeles,Rowing,Rowing, Birgitte hanel,Denmark,Women,Quadruple Sculls With Coxswain (4X),Bronze
1984,Los Angeles,Rowing,Rowing, Inger Charlotte koefoed,Denmark,Women,Quadruple Sculls With Coxswain (4X),Bronze
1984,Los Angeles,Rowing,Rowing, Bodil Steen rasmussen,Denmark,Women,Quadruple Sculls With Coxswain (4X),Bronze
1984,Los Angeles,Rowing,Rowing, Jette Hejli sorensen,Denmark,Women,Quadruple Sculls With Coxswain (4X),Bronze
1984,Los Angeles,Rowing,Rowing, Ioana badea,Romania,Women,Quadruple Sculls With Coxswain (4X),Gold
1984,Los Angeles,Rowing,Rowing, Sofia corban,Romania,Women,Quadruple Sculls With Coxswain (4X),Gold
1984,Los Angeles,Rowing,Rowing, Ecaterina oancia,Romania,Women,Quadruple Sculls With Coxswain (4X),Gold
1984,Los Angeles,Rowing,Rowing, Anisoara sorohan-minea,Romania,Women,Quadruple Sculls With Coxswain (4X),Gold
1984,Los Angeles,Rowing,Rowing, Titie taran,Romania,Women,Quadruple Sculls With Coxswain (4X),Gold
1984,Los Angeles,Rowing,Rowing, Virginia Marie gilder,USA,Women,Quadruple Sculls With Coxswain (4X),Silver
1984,Los Angeles,Rowing,Rowing, Joan Louise lind,USA,Women,Quadruple Sculls With Coxswain (4X),Silver
1984,Los Angeles,Rowing,Rowing, Anne R. marden,USA,Women,Quadruple Sculls With Coxswain (4X),Silver
1984,Los Angeles,Rowing,Rowing, Kelly Anne rickon,USA,Women,Quadruple Sculls With Coxswain (4X),Silver
1984,Los Angeles,Rowing,Rowing, Lisa Diane rohde,USA,Women,Quadruple Sculls With Coxswain (4X),Silver
1984,Los Angeles,Rowing,Rowing, Ann haesebrouck,Belgium,Women,Single Sculls (1X),Bronze
1984,Los Angeles,Rowing,Rowing, Valeria rosca-rasila,Romania,Women,Single Sculls (1X),Gold
1984,Los Angeles,Rowing,Rowing, Charlotte Mosher geer,USA,Women,Single Sculls (1X),Silver
1984,Los Angeles,Shooting,Shooting, Xiao-Xuan wu,China,Women,10M Air Rifle (40 Shots),Bronze
1984,Los Angeles,Shooting,Shooting, Karen Patricia spurgin,USA,Women,10M Air Rifle (40 Shots),Gold
1984,Los Angeles,Shooting,Shooting, Edith gufler,Italy,Women,10M Air Rifle (40 Shots),Silver
1984,Los Angeles,Shooting,Shooting, Patricia dench,Australia,Women,25M Pistol (30+30 Shots),Bronze
1984,Los Angeles,Shooting,Shooting, Linda thom,Canada,Women,25M Pistol (30+30 Shots),Gold
1984,Los Angeles,Shooting,Shooting, Ruby Ellen fox,USA,Women,25M Pistol (30+30 Shots),Silver
1984,Los Angeles,Shooting,Shooting, Wanda Rae jewell,USA,Women,50M Rifle 3 Positions (3X20 Shots),Bronze
1984,Los Angeles,Shooting,Shooting, Xiao-Xuan wu,China,Women,50M Rifle 3 Positions (3X20 Shots),Gold
1984,Los Angeles,Shooting,Shooting, Ulrike holmer,Germany,Women,50M Rifle 3 Positions (3X20 Shots),Silver
1984,Los Angeles,Volleyball,Volleyball, Yumi egami,Japan,Women,Volleyball,Bronze
1984,Los Angeles,Volleyball,Volleyball, Norie hiro,Japan,Women,Volleyball,Bronze
1984,Los Angeles,Volleyball,Volleyball, Miyoko hirose,Japan,Women,Volleyball,Bronze
1984,Los Angeles,Volleyball,Volleyball, Kyoko ishida,Japan,Women,Volleyball,Bronze
1984,Los Angeles,Volleyball,Volleyball, Yoko kagabu,Japan,Women,Volleyball,Bronze
1984,Los Angeles,Volleyball,Volleyball, Yuko mitsuya,Japan,Women,Volleyball,Bronze
1984,Los Angeles,Volleyball,Volleyball, Keiko miyajima,Japan,Women,Volleyball,Bronze
1984,Los Angeles,Volleyball,Volleyball, Kimie morita,Japan,Women,Volleyball,Bronze
1984,Los Angeles,Volleyball,Volleyball, Kumi nakada,Japan,Women,Volleyball,Bronze
1984,Los Angeles,Volleyball,Volleyball, Emiko odaka,Japan,Women,Volleyball,Bronze
1984,Los Angeles,Volleyball,Volleyball, Sachiko otani,Japan,Women,Volleyball,Bronze
1984,Los Angeles,Volleyball,Volleyball, Kayoko sugiyama,Japan,Women,Volleyball,Bronze
1984,Los Angeles,Volleyball,Volleyball, Yu-Zhu hou,China,Women,Volleyball,Gold
1984,Los Angeles,Volleyball,Volleyball, Ying jiang,China,Women,Volleyball,Gold
1984,Los Angeles,Volleyball,Volleyball, Ping lang,China,Women,Volleyball,Gold
1984,Los Angeles,Volleyball,Volleyball, Yan-Jun li,China,Women,Volleyball,Gold
1984,Los Angeles,Volleyball,Volleyball, Yan liang,China,Women,Volleyball,Gold
1984,Los Angeles,Volleyball,Volleyball, Huijuan su,China,Women,Volleyball,Gold
1984,Los Angeles,Volleyball,Volleyball, Xiao-Jun yang,China,Women,Volleyball,Gold
1984,Los Angeles,Volleyball,Volleyball, Xi-Lan yang,China,Women,Volleyball,Gold
1984,Los Angeles,Volleyball,Volleyball, Rong-Fang zhang,China,Women,Volleyball,Gold
1984,Los Angeles,Volleyball,Volleyball, Mei-Zhu zheng,China,Women,Volleyball,Gold
1984,Los Angeles,Volleyball,Volleyball, Xiao-Lan zhou,China,Women,Volleyball,Gold
1984,Los Angeles,Volleyball,Volleyball, Ling zhu,China,Women,Volleyball,Gold
1984,Los Angeles,Volleyball,Volleyball, Jeanne Marie beauprey,USA,Women,Volleyball,Silver
1984,Los Angeles,Volleyball,Volleyball, Carolyn Marie becker,USA,Women,Volleyball,Silver
1984,Los Angeles,Volleyball,Volleyball, Linda Rae chisholm,USA,Women,Volleyball,Silver
1984,Los Angeles,Volleyball,Volleyball, Rita Louise crockett,USA,Women,Volleyball,Silver
1984,Los Angeles,Volleyball,Volleyball, Laura Jean flachmeier,USA,Women,Volleyball,Silver
1984,Los Angeles,Volleyball,Volleyball, Deborah green,USA,Women,Volleyball,Silver
1984,Los Angeles,Volleyball,Volleyball, Flora Jean hyman,USA,Women,Volleyball,Silver
1984,Los Angeles,Volleyball,Volleyball, Rose Mary magers,USA,Women,Volleyball,Silver
1984,Los Angeles,Volleyball,Volleyball, Kimberly Grace ruddins,USA,Women,Volleyball,Silver
1984,Los Angeles,Volleyball,Volleyball, Julie J. vollertsen,USA,Women,Volleyball,Silver
1984,Los Angeles,Volleyball,Volleyball, Paula Jo weishoff,USA,Women,Volleyball,Silver
1984,Los Angeles,Volleyball,Volleyball, Susan Jean woodstra,USA,Women,Volleyball,Silver
1988,Seoul,Aquatics,Diving, Wendy Lian wyland-williams,USA,Women,10M Platform,Bronze
1988,Seoul,Aquatics,Diving, Yan-Mei xu,China,Women,10M Platform,Gold
1988,Seoul,Aquatics,Diving, Michele mitchell,USA,Women,10M Platform,Silver
1988,Seoul,Aquatics,Diving, Kelly Anne mccormick,USA,Women,3M Springboard,Bronze
1988,Seoul,Aquatics,Diving, Min gao,China,Women,3M Springboard,Gold
1988,Seoul,Aquatics,Diving, Qing li,China,Women,3M Springboard,Silver
1988,Seoul,Aquatics,Swimming, Cornelia sirch,Germany,Women,100M Backstroke,Bronze
1988,Seoul,Aquatics,Swimming, Kristin otto,Germany,Women,100M Backstroke,Gold
1988,Seoul,Aquatics,Swimming, Krisztina egerszegi,Hungary,Women,100M Backstroke,Silver
1988,Seoul,Aquatics,Swimming, Silke hörner,Germany,Women,100M Breaststroke,Bronze
1988,Seoul,Aquatics,Swimming, Tania bogomilova-dangalakova,Bulgaria,Women,100M Breaststroke,Gold
1988,Seoul,Aquatics,Swimming, Antoaneta frenkeva,Bulgaria,Women,100M Breaststroke,Silver
1988,Seoul,Aquatics,Swimming, Hong qian,China,Women,100M Butterfly,Bronze
1988,Seoul,Aquatics,Swimming, Kristin otto,Germany,Women,100M Butterfly,Gold
1988,Seoul,Aquatics,Swimming, Birte weigang,Germany,Women,100M Butterfly,Silver
1988,Seoul,Aquatics,Swimming, Catherine plewinski,France,Women,100M Freestyle,Bronze
1988,Seoul,Aquatics,Swimming, Kristin otto,Germany,Women,100M Freestyle,Gold
1988,Seoul,Aquatics,Swimming, Yong zhuang,China,Women,100M Freestyle,Silver
1988,Seoul,Aquatics,Swimming, Cornelia sirch,Germany,Women,200M Backstroke,Bronze
1988,Seoul,Aquatics,Swimming, Krisztina egerszegi,Hungary,Women,200M Backstroke,Gold
1988,Seoul,Aquatics,Swimming, Kathrin zimmermann,Germany,Women,200M Backstroke,Silver
1988,Seoul,Aquatics,Swimming, Antoaneta frenkeva,Bulgaria,Women,200M Breaststroke,Bronze
1988,Seoul,Aquatics,Swimming, Silke hörner,Germany,Women,200M Breaststroke,Gold
1988,Seoul,Aquatics,Swimming, Xiao-Min huang,China,Women,200M Breaststroke,Silver
1988,Seoul,Aquatics,Swimming, Mary T. meagher,USA,Women,200M Butterfly,Bronze
1988,Seoul,Aquatics,Swimming, Kathleen nord,Germany,Women,200M Butterfly,Gold
1988,Seoul,Aquatics,Swimming, Birte weigang,Germany,Women,200M Butterfly,Silver
1988,Seoul,Aquatics,Swimming, Manuela stellmach,Germany,Women,200M Freestyle,Bronze
1988,Seoul,Aquatics,Swimming, Heike friedrich,Germany,Women,200M Freestyle,Gold
1988,Seoul,Aquatics,Swimming, Silvia poll ahrens,Costa Rica,Women,200M Freestyle,Silver
1988,Seoul,Aquatics,Swimming, Noemi Ildiko lung,Romania,Women,200M Individual Medley,Bronze
1988,Seoul,Aquatics,Swimming, Daniela hunger,Germany,Women,200M Individual Medley,Gold
1988,Seoul,Aquatics,Swimming, Elena dendeberova,Russia,Women,200M Individual Medley,Silver
1988,Seoul,Aquatics,Swimming, Anke möhring,Germany,Women,400M Freestyle,Bronze
1988,Seoul,Aquatics,Swimming, Janet evans,USA,Women,400M Freestyle,Gold
1988,Seoul,Aquatics,Swimming, Heike friedrich,Germany,Women,400M Freestyle,Silver
1988,Seoul,Aquatics,Swimming, Daniela hunger,Germany,Women,400M Individual Medley,Bronze
1988,Seoul,Aquatics,Swimming, Janet evans,USA,Women,400M Individual Medley,Gold
1988,Seoul,Aquatics,Swimming, Noemi Ildiko lung,Romania,Women,400M Individual Medley,Silver
1988,Seoul,Aquatics,Swimming, Mitzi Patricia kremer,USA,Women,4X100M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming, Dara torres,USA,Women,4X100M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming, Laura Anne walker,USA,Women,4X100M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming, Mary Alice wayte,USA,Women,4X100M Freestyle Relay,Bronze
1988,Seoul,Aquatics,Swimming, Daniela hunger,Germany,Women,4X100M Freestyle Relay,Gold
1988,Seoul,Aquatics,Swimming, Katrin meissner,Germany,Women,4X100M Freestyle Relay,Gold
1988,Seoul,Aquatics,Swimming, Kristin otto,Germany,Women,4X100M Freestyle Relay,Gold
1988,Seoul,Aquatics,Swimming, Manuela stellmach,Germany,Women,4X100M Freestyle Relay,Gold
1988,Seoul,Aquatics,Swimming, Karin brienesse,Netherlands,Women,4X100M Freestyle Relay,Silver
1988,Seoul,Aquatics,Swimming, Marianne muis,Netherlands,Women,4X100M Freestyle Relay,Silver
1988,Seoul,Aquatics,Swimming, Mildred muis,Netherlands,Women,4X100M Freestyle Relay,Silver
1988,Seoul,Aquatics,Swimming, Conny van bentum,Netherlands,Women,4X100M Freestyle Relay,Silver
1988,Seoul,Aquatics,Swimming, Allison Ann higson,Canada,Women,4X100M Medley Relay,Bronze
1988,Seoul,Aquatics,Swimming, Jane kerr,Canada,Women,4X100M Medley Relay,Bronze
1988,Seoul,Aquatics,Swimming, Lori melien,Canada,Women,4X100M Medley Relay,Bronze
1988,Seoul,Aquatics,Swimming, Andrea nugent,Canada,Women,4X100M Medley Relay,Bronze
1988,Seoul,Aquatics,Swimming, Silke hörner,Germany,Women,4X100M Medley Relay,Gold
1988,Seoul,Aquatics,Swimming, Katrin meissner,Germany,Women,4X100M Medley Relay,Gold
1988,Seoul,Aquatics,Swimming, Kristin otto,Germany,Women,4X100M Medley Relay,Gold
1988,Seoul,Aquatics,Swimming, Birte weigang,Germany,Women,4X100M Medley Relay,Gold
1988,Seoul,Aquatics,Swimming, Elizabeth Cynthia barr,USA,Women,4X100M Medley Relay,Silver
1988,Seoul,Aquatics,Swimming, Janet Simone jorgensen,USA,Women,4X100M Medley Relay,Silver
1988,Seoul,Aquatics,Swimming, Tracey mcfarlane,USA,Women,4X100M Medley Relay,Silver
1988,Seoul,Aquatics,Swimming, Mary T. meagher,USA,Women,4X100M Medley Relay,Silver
1988,Seoul,Aquatics,Swimming, Elizabeth mitchell,USA,Women,4X100M Medley Relay,Silver
1988,Seoul,Aquatics,Swimming, Dara torres,USA,Women,4X100M Medley Relay,Silver
1988,Seoul,Aquatics,Swimming, Mary Alice wayte,USA,Women,4X100M Medley Relay,Silver
1988,Seoul,Aquatics,Swimming, Katrin meissner,Germany,Women,50M Freestyle,Bronze
1988,Seoul,Aquatics,Swimming, Gillian Ann sterkel,USA,Women,50M Freestyle,Bronze
1988,Seoul,Aquatics,Swimming, Kristin otto,Germany,Women,50M Freestyle,Gold
1988,Seoul,Aquatics,Swimming, Wenyi yang,China,Women,50M Freestyle,Silver
1988,Seoul,Aquatics,Swimming, Julie mcdonald,Australia,Women,800M Freestyle,Bronze
1988,Seoul,Aquatics,Swimming, Janet evans,USA,Women,800M Freestyle,Gold
1988,Seoul,Aquatics,Swimming, Astrid strauss,Germany,Women,800M Freestyle,Silver
1988,Seoul,Aquatics,Synchronized S., Mikako kotani,Japan,Women,Duet,Bronze
1988,Seoul,Aquatics,Synchronized S., Miyako tanaka,Japan,Women,Duet,Bronze
1988,Seoul,Aquatics,Synchronized S., Michelle cameron,Canada,Women,Duet,Gold
1988,Seoul,Aquatics,Synchronized S., Carolyn waldo,Canada,Women,Duet,Gold
1988,Seoul,Aquatics,Synchronized S., Karen josephson,USA,Women,Duet,Silver
1988,Seoul,Aquatics,Synchronized S., Sarah josephson,USA,Women,Duet,Silver
1988,Seoul,Aquatics,Synchronized S., Mikako kotani,Japan,Women,Solo,Bronze
1988,Seoul,Aquatics,Synchronized S., Carolyn waldo,Canada,Women,Solo,Gold
1988,Seoul,Aquatics,Synchronized S., Tracie Lehuanani ruiz-conforto,USA,Women,Solo,Silver
1988,Seoul,Archery,Archery, Young-Sook yun,South Korea,Women,Individual Fita Round,Bronze
1988,Seoul,Archery,Archery, Soo-Nyung kim,South Korea,Women,Individual Fita Round,Gold
1988,Seoul,Archery,Archery, Hee-Kyung wang,South Korea,Women,Individual Fita Round,Silver
1988,Seoul,Archery,Archery, Deborah Lynn ochs,USA,Women,Teams Fita Round,Bronze
1988,Seoul,Archery,Archery, Denise parker,USA,Women,Teams Fita Round,Bronze
1988,Seoul,Archery,Archery, Melanie Soltysik skillman,USA,Women,Teams Fita Round,Bronze
1988,Seoul,Archery,Archery, Soo-Nyung kim,South Korea,Women,Teams Fita Round,Gold
1988,Seoul,Archery,Archery, Hee-Kyung wang,South Korea,Women,Teams Fita Round,Gold
1988,Seoul,Archery,Archery, Young-Sook yun,South Korea,Women,Teams Fita Round,Gold
1988,Seoul,Archery,Archery, Lilies handayani,Indonesia,Women,Teams Fita Round,Silver
1988,Seoul,Archery,Archery, Nurfitriyana saiman,Indonesia,Women,Teams Fita Round,Silver
1988,Seoul,Archery,Archery, Kusuma wardhani,Indonesia,Women,Teams Fita Round,Silver
1988,Seoul,Athletics,Athletics, Elena zhupeeva,Russia,Women,10000M,Bronze
1988,Seoul,Athletics,Athletics, Olga bondarenko,Russia,Women,10000M,Gold
1988,Seoul,Athletics,Athletics, Elizabeth mccolgan-lynch,UK,Women,10000M,Silver
1988,Seoul,Athletics,Athletics, Heike drechsler,Germany,Women,100M,Bronze
1988,Seoul,Athletics,Athletics, Florence griffith-joyner,USA,Women,100M,Gold
1988,Seoul,Athletics,Athletics, Evelyn ashford,USA,Women,100M,Silver
1988,Seoul,Athletics,Athletics, Claudia zaczkiewicz-reidick,Germany,Women,100M Hurdles,Bronze
1988,Seoul,Athletics,Athletics, Yordanka donkova,Bulgaria,Women,100M Hurdles,Gold
1988,Seoul,Athletics,Athletics, Gloria siebert,Germany,Women,100M Hurdles,Silver
1988,Seoul,Athletics,Athletics, Tatyana samolenko-dorovskikh,Russia,Women,1500M,Bronze
1988,Seoul,Athletics,Athletics, Paula ivan,Romania,Women,1500M,Gold
1988,Seoul,Athletics,Athletics, Lailute baikauskaite,Russia,Women,1500M,Silver
1988,Seoul,Athletics,Athletics, Heike drechsler,Germany,Women,200M,Bronze
1988,Seoul,Athletics,Athletics, Florence griffith-joyner,USA,Women,200M,Gold
1988,Seoul,Athletics,Athletics, Grace jackson small,Jamaica,Women,200M,Silver
1988,Seoul,Athletics,Athletics, Yvonne murray,UK,Women,3000M,Bronze
1988,Seoul,Athletics,Athletics, Tatyana samolenko-dorovskikh,Russia,Women,3000M,Gold
1988,Seoul,Athletics,Athletics, Paula ivan,Romania,Women,3000M,Silver
1988,Seoul,Athletics,Athletics, Olga nazarova,Russia,Women,400M,Bronze
1988,Seoul,Athletics,Athletics, Olga bryzgina,Russia,Women,400M,Gold
1988,Seoul,Athletics,Athletics, Petra müller,Germany,Women,400M,Silver
1988,Seoul,Athletics,Athletics, Ellen fiedler,Germany,Women,400M Hurdles,Bronze
1988,Seoul,Athletics,Athletics, Deborah flintoff-king,Australia,Women,400M Hurdles,Gold
1988,Seoul,Athletics,Athletics, Tatiana ledovskaya,Russia,Women,400M Hurdles,Silver
1988,Seoul,Athletics,Athletics, Liudmila kondratieva,Russia,Women,4X100M Relay,Bronze
1988,Seoul,Athletics,Athletics, Galina malchugina,Russia,Women,4X100M Relay,Bronze
1988,Seoul,Athletics,Athletics, Natalya voronova,Russia,Women,4X100M Relay,Bronze
1988,Seoul,Athletics,Athletics, Marina zhirova,Russia,Women,4X100M Relay,Bronze
1988,Seoul,Athletics,Athletics, Evelyn ashford,USA,Women,4X100M Relay,Gold
1988,Seoul,Athletics,Athletics, Alice Regina brown,USA,Women,4X100M Relay,Gold
1988,Seoul,Athletics,Athletics, Sheila echols,USA,Women,4X100M Relay,Gold
1988,Seoul,Athletics,Athletics, Florence griffith-joyner,USA,Women,4X100M Relay,Gold
1988,Seoul,Athletics,Athletics, Ingrid auerswald-lange,Germany,Women,4X100M Relay,Silver
1988,Seoul,Athletics,Athletics, Kerstin behrendt,Germany,Women,4X100M Relay,Silver
1988,Seoul,Athletics,Athletics, Silke möller,Germany,Women,4X100M Relay,Silver
1988,Seoul,Athletics,Athletics, Marlies oelsner-göhr,Germany,Women,4X100M Relay,Silver
1988,Seoul,Athletics,Athletics, Sabine busch,Germany,Women,4X400M Relay,Bronze
